Discharge[Ml/day]:Instantaneous
Time	A4260517	
09:00:00 04/02/2016	7033
09:00:00 05/02/2016	6832.5
09:00:00 06/02/2016	6713
09:00:00 07/02/2016	6616.5
09:00:00 08/02/2016	6545.5
09:00:00 09/02/2016	6435
09:00:00 10/02/2016	6506
09:00:00 11/02/2016	6852
09:00:00 12/02/2016	7470.5
09:00:00 13/02/2016	8106.5
09:00:00 14/02/2016	8255.5
09:00:00 15/02/2016	8028.5
09:00:00 16/02/2016	7746
09:00:00 17/02/2016	7588
09:00:00 18/02/2016	7619
09:00:00 19/02/2016	7761.5
09:00:00 20/02/2016	7998.5
09:00:00 21/02/2016	8015
09:00:00 22/02/2016	7990
09:00:00 23/02/2016	8091.5
09:00:00 24/02/2016	8116.5
09:00:00 25/02/2016	8066
09:00:00 26/02/2016	8007
09:00:00 27/02/2016	8007
09:00:00 28/02/2016	8041
09:00:00 29/02/2016	8007
09:00:00 01/03/2016	7931
09:00:00 02/03/2016	7696
09:00:00 03/03/2016	7378
09:00:00 04/03/2016	6969.5
09:00:00 05/03/2016	6315
09:00:00 06/03/2016	5871
09:00:00 07/03/2016	5798
09:00:00 08/03/2016	5552
09:00:00 09/03/2016	5387
09:00:00 10/03/2016	5452
09:00:00 11/03/2016	5452
09:00:00 12/03/2016	5468
09:00:00 13/03/2016	5363
09:00:00 14/03/2016	5298
09:00:00 15/03/2016	5281.5
09:00:00 16/03/2016	5136.5
09:00:00 17/03/2016	5120.5
09:00:00 18/03/2016	5290
09:00:00 19/03/2016	5177.5
09:00:00 20/03/2016	5016
09:00:00 21/03/2016	5040
09:00:00 22/03/2016	5056
09:00:00 23/03/2016	5169
09:00:00 24/03/2016	5225.5
09:00:00 25/03/2016	5322.5
09:00:00 26/03/2016	5411.5
09:00:00 27/03/2016	5436
09:00:00 28/03/2016	5608
09:00:00 29/03/2016	5791
09:00:00 30/03/2016	5842.5
09:00:00 31/03/2016	5851
09:00:00 01/04/2016	5990
09:00:00 02/04/2016	6263
09:00:00 03/04/2016	6387
09:00:00 04/04/2016	6396
09:00:00 05/04/2016	6504.5
09:00:00 06/04/2016	6869
09:00:00 07/04/2016	7006
09:00:00 08/04/2016	6723
09:00:00 09/04/2016	6406.5
09:00:00 10/04/2016	6095
09:00:00 11/04/2016	5802
09:00:00 12/04/2016	5453
09:00:00 13/04/2016	4891.5
09:00:00 14/04/2016	4197.5
09:00:00 15/04/2016	4014.5
09:00:00 16/04/2016	4174
09:00:00 17/04/2016	4181.5
09:00:00 18/04/2016	4127
09:00:00 19/04/2016	4166
09:00:00 20/04/2016	4308.5
09:00:00 21/04/2016	4348.5
09:00:00 22/04/2016	4324
09:00:00 23/04/2016	4153.5
09:00:00 24/04/2016	3886.5
09:00:00 25/04/2016	3776.5
09:00:00 26/04/2016	3769.5
09:00:00 27/04/2016	3762.5
09:00:00 28/04/2016	3726.5
09:00:00 29/04/2016	3570.5
09:00:00 30/04/2016	3023
09:00:00 01/05/2016	2310.5
09:00:00 02/05/2016	2086
09:00:00 03/05/2016	2184.5
09:00:00 04/05/2016	2292
09:00:00 05/05/2016	2365.5
09:00:00 06/05/2016	2383.5
09:00:00 07/05/2016	2455
09:00:00 08/05/2016	2461
09:00:00 09/05/2016	2437
09:00:00 10/05/2016	2524
09:00:00 11/05/2016	2500
09:00:00 12/05/2016	2371.5
09:00:00 13/05/2016	2401.5
09:00:00 14/05/2016	2467
09:00:00 15/05/2016	2449
09:00:00 16/05/2016	2425
09:00:00 17/05/2016	2437
09:00:00 18/05/2016	2417
09:00:00 19/05/2016	2282
09:00:00 20/05/2016	2198
09:00:00 21/05/2016	2280
09:00:00 22/05/2016	2325.5
09:00:00 23/05/2016	2296.5
09:00:00 24/05/2016	2285
09:00:00 25/05/2016	2296.5
09:00:00 26/05/2016	2580
09:00:00 27/05/2016	2803.5
09:00:00 28/05/2016	2796.5
09:00:00 29/05/2016	2872
09:00:00 30/05/2016	2914
09:00:00 31/05/2016	2977.5
09:00:00 01/06/2016	2984.5
09:00:00 02/06/2016	2900
09:00:00 03/06/2016	2844
09:00:00 04/06/2016	2630.5
09:00:00 05/06/2016	2499
09:00:00 06/06/2016	2535.5
09:00:00 07/06/2016	2497.5
09:00:00 08/06/2016	2535
09:00:00 09/06/2016	2463.5
09:00:00 10/06/2016	2432
09:00:00 11/06/2016	2528.5
09:00:00 12/06/2016	2510
09:00:00 13/06/2016	2455
09:00:00 14/06/2016	2437
09:00:00 15/06/2016	2431
09:00:00 16/06/2016	2431
09:00:00 17/06/2016	2425
09:00:00 18/06/2016	2468
09:00:00 19/06/2016	2496
09:00:00 20/06/2016	2377
09:00:00 21/06/2016	2291
09:00:00 22/06/2016	2337
09:00:00 23/06/2016	2354
09:00:00 24/06/2016	2313.5
09:00:00 25/06/2016	2354.5
09:00:00 26/06/2016	2413
09:00:00 27/06/2016	2401
09:00:00 28/06/2016	2365.5
09:00:00 29/06/2016	2348
09:00:00 30/06/2016	2297
09:00:00 01/07/2016	2268.5
09:00:00 02/07/2016	2337
09:00:00 03/07/2016	2475
09:00:00 04/07/2016	2625
09:00:00 05/07/2016	2798.5
09:00:00 06/07/2016	3192.5
09:00:00 07/07/2016	3614.5
09:00:00 08/07/2016	4273
09:00:00 09/07/2016	5482
09:00:00 10/07/2016	6344.5
09:00:00 11/07/2016	6652.5
09:00:00 12/07/2016	7081.5
09:00:00 13/07/2016	7800.5
09:00:00 14/07/2016	8368
09:00:00 15/07/2016	8843
09:00:00 16/07/2016	9584.5
09:00:00 17/07/2016	9922
09:00:00 18/07/2016	9877
09:00:00 19/07/2016	9932.5
09:00:00 20/07/2016	10011
09:00:00 21/07/2016	10134.5
09:00:00 22/07/2016	10733
09:00:00 23/07/2016	12282
09:00:00 24/07/2016	13473.5
09:00:00 25/07/2016	13659
09:00:00 26/07/2016	14098
09:00:00 27/07/2016	15077.5
09:00:00 28/07/2016	16249
09:00:00 29/07/2016	17250.5
09:00:00 30/07/2016	18114
09:00:00 31/07/2016	18838.5
09:00:00 01/08/2016	19323
09:00:00 02/08/2016	20246
09:00:00 03/08/2016	21339
09:00:00 04/08/2016	21936
09:00:00 05/08/2016	22401.5
09:00:00 06/08/2016	23348
09:00:00 07/08/2016	24229
09:00:00 08/08/2016	24461
09:00:00 09/08/2016	24694
09:00:00 10/08/2016	24752.5
09:00:00 11/08/2016	24723.5
09:00:00 12/08/2016	24993.5
09:00:00 13/08/2016	25308.5
09:00:00 14/08/2016	25529
09:00:00 15/08/2016	25750.5
09:00:00 16/08/2016	26286.5
09:00:00 17/08/2016	27043
09:00:00 18/08/2016	27526.5
09:00:00 19/08/2016	27824.5
09:00:00 20/08/2016	27779
09:00:00 21/08/2016	27611.5
09:00:00 22/08/2016	27733
09:00:00 23/08/2016	27824.5
09:00:00 24/08/2016	27648
09:00:00 25/08/2016	27055
09:00:00 26/08/2016	25945.5
09:00:00 27/08/2016	24857
09:00:00 28/08/2016	24522
09:00:00 29/08/2016	24580.5
09:00:00 30/08/2016	24799
09:00:00 31/08/2016	25326.5
